MY_TARGET_ITEM_NAME,itemname_api,kindname_api,countyname_api,marketname_api,date,price_api,unit_api,REQUESTED_KINDNAME,REQ_ITEMCATCODE,REQ_ITEMCODE,REQ_KINDCODE,REQ_RANKCODE,REQ_COUNTRYCODE
무,무,월동(1kg),부산,엄궁도매,2025-04-15,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-15,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-15,1230,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-15,1405,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-16,1435,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-16,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-16,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-16,1250,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-16,1415,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-17,1460,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-17,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-17,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-17,1250,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-17,1415,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-18,1460,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-18,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-18,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-18,1150,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-18,1390,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-21,1475,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-21,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-21,1300,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-21,1150,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-21,1390,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-22,1485,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-22,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-22,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-22,1115,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-22,1360,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-23,1525,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-23,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-23,1350,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-23,1130,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-23,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-24,1510,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-24,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-24,1250,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-24,1130,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-24,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-25,1575,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-25,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-25,1300,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-25,950,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-25,1355,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-28,1550,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-28,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-28,1400,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-28,980,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-28,1325,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-29,1475,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-29,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-29,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-29,1330,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-29,1370,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),서울,가락도매,2025-04-30,1485,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),부산,엄궁도매,2025-04-30,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대구,북부도매,2025-04-30,1450,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),광주,서부도매,2025-04-30,950,1kg,월동무,200,231,06,04,1101
무,무,월동(1kg),대전,오정도매,2025-04-30,1370,1kg,월동무,200,231,06,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-02,17350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-02,15500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-02,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-02,21150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-02,16000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-03,17350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-03,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-03,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-03,21150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-03,16000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-06,17500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-06,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-06,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-06,21150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-06,16600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-07,16250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-07,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-07,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-07,17300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-07,16600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-08,15600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-08,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-08,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-08,17650,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-08,15350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-09,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-09,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-09,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-09,17500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-09,16350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-10,14100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-10,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-10,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-10,17500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-10,16350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-13,17600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-13,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-13,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-13,17500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-13,16350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-14,17600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-14,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-14,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-14,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-14,16750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-15,17850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-15,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-15,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-15,22150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-15,18850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-16,18750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-16,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-16,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-16,19800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-16,17750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-17,17850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-17,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-17,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-17,18000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-17,16600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-20,17850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-20,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-20,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-20,18000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-20,17350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-21,17850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-21,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-21,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-21,19300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-21,21750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-22,18250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-22,16500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-22,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-22,20500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-22,21750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-23,18100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-23,18000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-23,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-23,23000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-23,23000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-24,20000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-24,19500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-24,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-24,24300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-24,21250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-01-31,20000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-01-31,19500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-01-31,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-01-31,24300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-01-31,21250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-03,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-03,19500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-03,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-03,19300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-03,19500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-04,15250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-04,18500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-04,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-04,19300,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-04,17850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-05,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-05,16000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-05,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-05,18150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-05,16100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-06,14600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-06,16000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-06,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-06,18150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-06,16000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-07,13100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-07,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-07,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-07,18150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-07,14350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-10,13600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-10,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-10,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-10,18150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-10,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-11,20600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-11,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-11,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-11,17500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-11,14750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-12,20600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-12,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-12,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-12,16800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-12,13250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-13,15250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,남포동건어물,2025-02-13,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-13,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-13,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-13,16800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-13,13250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-14,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-14,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-14,14000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-14,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-14,14100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-17,14750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-17,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-17,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-17,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-17,13350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-18,14350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-18,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-18,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-18,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-18,12750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-19,14350,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-19,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-19,13500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-19,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-19,15000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-20,15600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-20,14500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-20,12500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-20,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-20,15750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-21,15600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-21,15500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-21,12500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-21,17800,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-21,15600,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-24,14750,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-24,15500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-24,12000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-24,16150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-24,15100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-25,14850,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-25,15500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-25,12000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-25,16150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-25,15100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-26,14250,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),부산,엄궁도매,2025-02-26,15500,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대구,북부도매,2025-02-26,13000,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),광주,서부도매,2025-02-26,16150,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),대전,오정도매,2025-02-26,15100,1kg,깻잎(일반),200,253,00,04,1101
깻잎,깻잎,깻잎(1kg),서울,가락도매,2025-02-27,14250,1kg,깻잎(일반),200,253,00,04,1101
